,symbol,category,days_to_maturity,strike,ask,bid,volume,due_date,moneyness,Preco_ativo,Volatilidade Implicita(ask),Volatilidade Implicita(bid)
419,PETRI490,CALL,168,38.75,5.5,1.8,1800,2024-09-20,ATM,39.26,28.89205311610894,1.3240345499521136
