,symbol,category,days_to_maturity,strike,ask,bid,volume,due_date,moneyness,Preco_ativo,Volatilidade Implicita(ask),Volatilidade Implicita(bid)
444,PETRD437,CALL,312,36.76,0.0,0.0,1800,2025-04-17,ATM,39.26,-0.8172131742719989,-0.8172131742719989
