,symbol,category,days_to_maturity,strike,ask,bid,volume,due_date,moneyness,Preco_ativo,Volatilidade Implicita(ask),Volatilidade Implicita(bid)
429,PETRL45,CALL,232,38.01,6.75,5.5,800,2024-12-20,ATM,39.26,25.795344834103282,13.732533963669649
