,symbol,category,days_to_maturity,strike,ask,bid,volume,due_date,moneyness,Preco_ativo,Volatilidade Implicita(ask),Volatilidade Implicita(bid)
381,PETRE394,CALL,79,38.25,0.0,2.7,600,2024-05-17,ATM,39.26,-0.48346710359392764,13.169049567819885
